,u_in,u_out,vy_in,r_in,xg_in,yg_in,theta_in,t,vy_out,r_out,xg_out,yg_out,theta_out
1558,-0.24027317446490876,-0.24040685679448417,2.223384365363511,-0.09987254609177428,-393.0015810623584,197.64553928854167,1.9799845860304983,15.58,2.223530065966771,-0.09987548142651093,-393.1412064112924,197.91199590960053,1.978985845819881
1559,-0.24040685679448417,-0.24054035883307065,2.223530065966771,-0.09987548142651093,-393.1412064112924,197.91199590960053,1.978985845819881,15.59,2.223675111594472,-0.09987840050126291,-393.28056690047976,198.17859127332807,1.9779870763353309
1560,-0.24054035883307065,-0.2406736802846199,2.223675111594472,-0.09987840050126291,-393.28056690047976,198.17859127332807,1.9779870763353309,15.6,2.2238195043965447,-0.09988130338404873,-393.4196623782666,198.4453251231127,1.9769882777399082
1561,-0.2406736802846199,-0.24080682085308375,2.2238195043965447,-0.09988130338404873,-393.4196623782666,198.4453251231127,1.9769882777399082,15.610000000000001,2.223963246516547,-0.09988419014291845,-393.558492693302,198.71219720212565,1.9759894501960578
1562,-0.24080682085308375,-0.24093978024241405,2.223963246516547,-0.09988419014291845,-393.558492693302,198.71219720212565,1.9759894501960578,15.620000000000001,2.2241063400916623,-0.09988706084595368,-393.6970576945384,198.9792072533214,1.9749905938656072
1563,-0.24093978024241405,-0.2410725581565625,2.2241063400916623,-0.09988706084595368,-393.6970576945384,198.9792072533214,1.9749905938656072,15.63,2.2242487872527015,-0.09988991556126758,-393.83535723123134,199.24635501943726,1.9739917089097683
1564,-0.2410725581565625,-0.24120515429948103,2.2242487872527015,-0.09988991556126758,-393.83535723123134,199.24635501943726,1.9739917089097683,15.64,2.2243905901241012,-0.09989275435700488,-393.9733911529395,199.51364024299374,1.9729927954891366
1565,-0.24120515429948103,-0.24133756837512146,2.2243905901241012,-0.09989275435700488,-393.9733911529395,199.51364024299374,1.9729927954891366,15.65,2.224531750823925,-0.09989557730134185,-394.11115930952485,199.78106266629428,1.9719938537636916
1566,-0.24133756837512146,-0.2414698000874355,2.224531750823925,-0.09989557730134185,-394.11115930952485,199.78106266629428,1.9719938537636916,15.66,2.2246722714638634,-0.09989838446248628,-394.2486615511525,200.04862203142534,1.9709948838927962
1567,-0.2414698000874355,-0.241601849140375,2.2246722714638634,-0.09989838446248628,-394.2486615511525,200.04862203142534,1.9709948838927962,15.67,2.2248121541492325,-0.09990117590867756,-394.3858977282906,200.31631808025642,1.9699958860351967
1568,-0.241601849140375,-0.24173371523789178,2.2248121541492325,-0.09990117590867756,-394.3858977282906,200.31631808025642,1.9699958860351967,15.68,2.224951400978976,-0.09990395170818661,-394.5228676917108,200.5841505544401,1.968996860349024
1569,-0.24173371523789178,-0.2418653980839377,2.224951400978976,-0.09990395170818661,-394.5228676917108,200.5841505544401,1.968996860349024,15.69,2.225090014045664,-0.0999067119293159,-394.6595712924876,200.85211919541197,1.967997806991792
1570,-0.2418653980839377,-0.24199689738246447,2.225090014045664,-0.0999067119293159,-394.6595712924876,200.85211919541197,1.967997806991792,15.700000000000001,2.2252279954354925,-0.09990945664039944,-394.79600838199883,201.12022374439047,1.9669987261203992
1571,-0.24199689738246447,-0.24212821283742397,2.2252279954354925,-0.09990945664039944,-394.79600838199883,201.12022374439047,1.9669987261203992,15.71,2.225365347228284,-0.09991218590980283,-394.93217881192544,201.3884639423773,1.9659996178911268
1572,-0.24212821283742397,-0.24225934415276798,2.225365347228284,-0.09991218590980283,-394.93217881192544,201.3884639423773,1.9659996178911268,15.72,2.225502071497489,-0.09991489980592318,-395.0680824342517,201.65683953015713,1.96500048245964
1573,-0.24225934415276798,-0.2423902910324484,2.225502071497489,-0.09991489980592318,-395.0680824342517,201.65683953015713,1.96500048245964,15.73,2.2256381703101824,-0.09991759839718915,-395.2037191012649,201.92535024829755,1.964001319980989
1574,-0.2423902910324484,-0.2425210531804169,2.2256381703101824,-0.09991759839718915,-395.2037191012649,201.92535024829755,1.964001319980989,15.74,2.2257736457270676,-0.09992028175206101,-395.3390886655556,202.19399583714926,1.9630021306096055
1575,-0.2425210531804169,-0.24265163030062534,2.2257736457270676,-0.09992028175206101,-395.3390886655556,202.19399583714926,1.9630021306096055,15.75,2.2259084998024736,-0.09992294993903052,-395.4741909800175,202.462776036846,1.962002914499307
1576,-0.24265163030062534,-0.2427820220970256,2.2259084998024736,-0.09992294993903052,-395.4741909800175,202.462776036846,1.962002914499307,15.76,2.2260427345843556,-0.09992560302662101,-395.6090258978475,202.73169058730448,1.9610036718032933
1577,-0.2427820220970256,-0.24291222827356937,2.2260427345843556,-0.09992560302662101,-395.6090258978475,202.73169058730448,1.9610036718032933,15.77,2.226176352114297,-0.09992824108338737,-395.7435932725457,203.00073922822452,1.9600044026741488
1578,-0.24291222827356937,-0.24304224853420855,2.226176352114297,-0.09992824108338737,-395.7435932725457,203.00073922822452,1.9600044026741488,15.780000000000001,2.226309354570317,-0.09993086415828731,-395.8778929580093,203.26992169950498,1.959005107260176
1579,-0.24304224853420855,-0.24317208258289497,2.226309354570317,-0.09993086415828731,-395.8778929580093,203.26992169950498,1.959005107260176,15.790000000000001,2.226441744465626,-0.09993347225336405,-396.0119248086637,203.53923774182326,1.958005785700293
1580,-0.24317208258289497,-0.24330173012358036,2.226441744465626,-0.09993347225336405,-396.0119248086637,203.53923774182326,1.958005785700293,15.8,2.2265735239449316,-0.09993606542046501,-396.1456886789989,203.80868709458446,1.9570064381420977
1581,-0.24330173012358036,-0.24343119086021653,2.2265735239449316,-0.09993606542046501,-396.1456886789989,203.80868709458446,1.9570064381420977,15.81,2.2267046951209157,-0.09993864371499508,-396.2791844237914,204.0782694969019,1.9560070647332297
1582,-0.24343119086021653,-0.24356046449675534,2.2267046951209157,-0.09993864371499508,-396.2791844237914,204.0782694969019,1.9560070647332297,15.82,2.2268352601041466,-0.09994120719180512,-396.4124118981234,204.3479846876844,1.9550076656206032
1583,-0.24356046449675534,-0.2436895507371486,2.2268352601041466,-0.09994120719180512,-396.4124118981234,204.3479846876844,1.9550076656206032,15.83,2.2269652210030797,-0.09994375590519194,-396.54537095738345,204.6178324056362,1.954008240950407
1584,-0.2436895507371486,-0.24381844928534818,2.2269652210030797,-0.09994375590519194,-396.54537095738345,204.6178324056362,1.954008240950407,15.84,2.2270945799240573,-0.09994628990889842,-396.67806145726576,204.8878123892569,1.9530087908681033
1585,-0.24381844928534818,-0.24394715984530577,2.2270945799240573,-0.09994628990889842,-396.67806145726576,204.8878123892569,1.9530087908681033,15.85,2.2272233389713083,-0.09994880925611335,-396.8104832537707,205.15792437684175,1.9520093155184297
1586,-0.24394715984530577,-0.2440756821209732,2.2272233389713083,-0.09994880925611335,-396.8104832537707,205.15792437684175,1.9520093155184297,15.860000000000001,2.2273515002469493,-0.09995131399947155,-396.94263620320453,205.42816810648117,1.9510098150453983
1587,-0.2440756821209732,-0.2442040158163023,2.2273515002469493,-0.09995131399947155,-396.94263620320453,205.42816810648117,1.9510098150453983,15.870000000000001,2.227479065850983,-0.09995380419105382,-397.0745201621796,205.69854331606118,1.9500102895922946
1588,-0.2442040158163023,-0.24433216063524488,2.227479065850983,-0.09995380419105382,-397.0745201621796,205.69854331606118,1.9500102895922946,15.88,2.227606037881299,-0.09995627988238692,-397.2061349876142,205.96904974326324,1.9490107393016793
1589,-0.24433216063524488,-0.2444601162817528,2.227606037881299,-0.09995627988238692,-397.2061349876142,205.96904974326324,1.9490107393016793,15.89,2.227732418433675,-0.09995874112444364,-397.3374805367325,206.23968712556422,1.9480111643153872
1590,-0.2444601162817528,-0.24458788245977786,2.227732418433675,-0.09995874112444364,-397.3374805367325,206.23968712556422,1.9480111643153872,15.9,2.2278582096017736,-0.09996118796764274,-397.4685566670649,206.51045520023646,1.9470115647745274
1591,-0.24458788245977786,-0.24471545887327176,2.2278582096017736,-0.09996118796764274,-397.4685566670649,206.51045520023646,1.9470115647745274,15.91,2.2279834134771463,-0.09996362046184895,-397.5993632364475,206.78135370434768,1.9460119408194836
1592,-0.24471545887327176,-0.2448428452261864,2.2279834134771463,-0.09996362046184895,-397.5993632364475,206.78135370434768,1.9460119408194836,15.92,2.2281080321492306,-0.09996603865637299,-397.7299001030226,207.0523823747611,1.9450122925899138
1593,-0.2448428452261864,-0.24497004122247362,2.2281080321492306,-0.09996603865637299,-397.7299001030226,207.0523823747611,1.9450122925899138,15.93,2.2282320677053504,-0.0999684425999716,-397.8601671252383,207.32354094813536,1.9440126202247503
1594,-0.24497004122247362,-0.24509704656608522,2.2282320677053504,-0.0999684425999716,-397.8601671252383,207.32354094813536,1.9440126202247503,15.94,2.228355522230718,-0.09997083234084748,-397.990164161849,207.59482916092458,1.9430129238621996
1595,-0.24509704656608522,-0.24522386096097293,2.228355522230718,-0.09997083234084748,-397.990164161849,207.59482916092458,1.9430129238621996,15.950000000000001,2.228478397808431,-0.09997320792664931,-398.11989107191465,207.86624674937818,1.9420132036397433
1596,-0.24522386096097293,-0.24535048411108865,2.228478397808431,-0.09997320792664931,-398.11989107191465,207.86624674937818,1.9420132036397433,15.96,2.228600696519475,-0.09997556940447178,-398.2493477148015,208.1377934495412,1.9410134596941369
1597,-0.24535048411108865,-0.2454769157203841,2.228600696519475,-0.09997556940447178,-398.2493477148015,208.1377934495412,1.9410134596941369,15.97,2.228722420442722,-0.09997791682085554,-398.3785339501817,208.40946899725398,1.94001369216141
1598,-0.2454769157203841,-0.24560315549281117,2.228722420442722,-0.09997791682085554,-398.3785339501817,208.40946899725398,1.94001369216141,15.98,2.2288435716384827,-0.09998025022444841,-398.5074496380387,208.68127312818152,1.9390139011775487
1599,-0.24560315549281117,-0.2457292031323216,2.2288435716384827,-0.09998025022444841,-398.5074496380387,208.68127312818152,1.9390139011775487,15.99,2.2289641515479395,-0.09998256976316992,-398.6360946388628,208.95320557887453,1.9380140869033917
1600,-0.2457292031323216,-0.24585505834286736,2.2289641515479395,-0.09998256976316992,-398.6360946388628,208.95320557887453,1.9380140869033917,16.0,2.2290841618173634,-0.09998487555086288,-398.76446881338296,209.2252660853131,1.9370142494904619
1601,-0.24585505834286736,-0.24598072082840006,2.2290841618173634,-0.09998487555086288,-398.76446881338296,209.2252660853131,1.9370142494904619,16.01,2.229203604372615,-0.09998716765523975,-398.89257202254225,209.49745438277475,1.9360143890778794
1602,-0.24598072082840006,-0.24610619029287165,2.229203604372615,-0.09998716765523975,-398.89257202254225,209.49745438277475,1.9360143890778794,16.02,2.229322481130926,-0.09998944614451342,-399.0204041275919,209.76977020634422,1.9350145058043084
1603,-0.24610619029287165,-0.24623146644023375,2.229322481130926,-0.09998944614451342,-399.0204041275919,209.76977020634422,1.9350145058043084,16.03,2.2294407940008965,-0.09999171108739717,-399.14796499009134,210.04221329091294,1.9340145998079588
1604,-0.24623146644023375,-0.24635654897443843,2.2294407940008965,-0.09999171108739717,-399.14796499009134,210.04221329091294,1.9340145998079588,16.04,2.229558544882497,-0.0999939625531047,-399.27525447190794,210.31478337117957,1.933014671226583
1605,-0.24635654897443843,-0.2464814375994373,2.229558544882497,-0.0999939625531047,-399.27525447190794,210.31478337117957,1.933014671226583,16.05,2.2296757356670662,-0.09999620061135012,-399.40227243521724,210.58748018164943,1.9320147201974804
1606,-0.2464814375994373,-0.24660613201918233,2.2296757356670662,-0.09999620061135012,-399.40227243521724,210.58748018164943,1.9320147201974804,16.06,2.229792368237315,-0.09999842533234793,-399.52901874250307,210.86030345663508,1.9310147468574927
1607,-0.24660613201918233,-0.2467306319376252,2.229792368237315,-0.09999842533234793,-399.52901874250307,210.86030345663508,1.9310147468574927,16.07,2.229908444467321,-0.10000063678681305,-399.6554932565571,211.13325293025588,1.9300147513430077
1608,-0.2467306319376252,-0.24685493705871775,2.229908444467321,-0.10000063678681305,-399.6554932565571,211.13325293025588,1.9300147513430077,16.080000000000002,2.230023966222534,-0.1000028350459608,-399.7816958404792,211.406328336438,1.9290147337899575
1609,-0.24685493705871775,-0.24697904708641188,2.230023966222534,-0.1000028350459608,-399.7816958404792,211.406328336438,1.9290147337899575,16.09,2.230138935359772,-0.10000502018150692,-399.9076263576774,211.67952940891502,1.9280146943338177
1610,-0.24697904708641188,-0.24710296172465923,2.230138935359772,-0.10000502018150692,-399.9076263576774,211.67952940891502,1.9280146943338177,16.1,2.230253353727222,-0.10000719226566755,-400.0332846718677,211.95285588122698,1.9270146331096103
1611,-0.24710296172465923,-0.24722668067741174,2.230253353727222,-0.10000719226566755,-400.0332846718677,211.95285588122698,1.9270146331096103,16.11,2.2303672231644427,-0.10000935137115925,-400.15867064707453,212.22630748672128,1.9260145502518995
1612,-0.24722668067741174,-0.24735020364862123,2.2303672231644427,-0.10000935137115925,-400.15867064707453,212.22630748672128,1.9260145502518995,16.12,2.23048054550236,-0.10001149757119895,-400.28378414762994,212.49988395855192,1.9250144458947966
1613,-0.24735020364862123,-0.24747353034223943,2.23048054550236,-0.10001149757119895,-400.28378414762994,212.49988395855192,1.9250144458947966,16.13,2.2305933225632724,-0.10001363093950404,-400.4086250381746,212.77358502968022,1.9240143201719553
1614,-0.24747353034223943,-0.24759666046221812,2.2305933225632724,-0.10001363093950404,-400.4086250381746,212.77358502968022,1.9240143201719553,16.14,2.2307055561608444,-0.10001575155029227,-400.5331931836568,213.0474104328741,1.9230141732165753
1615,-0.24759666046221812,-0.2477195937125093,2.2307055561608444,-0.10001575155029227,-400.5331931836568,213.0474104328741,1.9230141732165753,16.15,2.230817248100113,-0.10001785947828183,-400.6574884493333,213.3213599007088,1.9220140051613996
1616,-0.2477195937125093,-0.24784232979706464,2.230817248100113,-0.10001785947828183,-400.6574884493333,213.3213599007088,1.9220140051613996,16.16,2.2309284001774836,-0.10001995479869129,-400.7815107007688,213.59543316556625,1.9210138161387171
1617,-0.24784232979706464,-0.24796486841983587,2.2309284001774836,-0.10001995479869129,-400.7815107007688,213.59543316556625,1.9210138161387171,16.17,2.2310390141807317,-0.10002203758723967,-400.9052598038362,213.86962995963535,1.9200136062803608
1618,-0.24796486841983587,-0.24808720928477504,2.2310390141807317,-0.10002203758723967,-400.9052598038362,213.86962995963535,1.9200136062803608,16.18,2.231149091889002,-0.10002410792014635,-401.0287356247164,214.14395001491215,1.9190133757177072
1619,-0.24808720928477504,-0.24820935209583375,2.231149091889002,-0.10002410792014635,-401.0287356247164,214.14395001491215,1.9190133757177072,16.19,2.231258635394675,-0.10002616582341228,-401.15193802997317,214.41839306359643,1.9180131245714935
1620,-0.24820935209583375,-0.24833129655696384,2.231258635394675,-0.10002616582341228,-401.15193802997317,214.41839306359643,1.9180131245714935,16.2,2.2313676474936956,-0.10002821121131261,-401.27486688664374,214.69295883857362,1.9170128529394623
1621,-0.24833129655696384,-0.2484530423721172,2.2313676474936956,-0.10002821121131261,-401.27486688664374,214.69295883857362,1.9170128529394623,16.21,2.231476130195454,-0.10003024412120656,-401.3975220618928,214.96764707157627,1.9160125609435195
1622,-0.2484530423721172,-0.24857458924524567,2.231476130195454,-0.10003024412120656,-401.3975220618928,214.96764707157627,1.9160125609435195,16.22,2.2315840854520705,-0.10003226459861851,-401.5199034231819,215.24245749408428,1.915012248706654
1623,-0.24857458924524567,-0.24869593688030095,2.2315840854520705,-0.10003226459861851,-401.5199034231819,215.24245749408428,1.915012248706654,16.23,2.231691515216177,-0.10003427268813218,-401.64201083828294,215.51738983739548,1.9140119163511105
1624,-0.24869593688030095,-0.24881708498123484,2.231691515216177,-0.10003427268813218,-401.64201083828294,215.51738983739548,1.9140119163511105,16.240000000000002,2.231798421440922,-0.1000362684333906,-401.76384417527777,215.79244383262596,1.913011563998389
1625,-0.24881708498123484,-0.2489380332519992,2.231798421440922,-0.1000362684333906,-401.76384417527777,215.79244383262596,1.913011563998389,16.25,2.23190480607997,-0.10003825187709614,-401.8854033025587,216.06761921071032,1.912011191769243
1626,-0.2489380332519992,-0.2490587813965459,2.23190480607997,-0.10003825187709614,-401.8854033025587,216.06761921071032,1.912011191769243,16.26,2.2320106710874974,-0.10004022306101051,-402.0066880888281,216.342915702401,1.911010799783684
1627,-0.2490587813965459,-0.24917932911882668,2.2320106710874974,-0.10004022306101051,-402.0066880888281,216.342915702401,1.911010799783684,16.27,2.232116018418198,-0.10004218202595475,-402.12769840309886,216.6183330382691,1.9100103881609758
1628,-0.24917932911882668,-0.2492996761227933,2.232116018418198,-0.10004218202595475,-402.12769840309886,216.6183330382691,1.9100103881609758,16.28,2.232220850027279,-0.10004412881180919,-402.2484341146937,216.89387094870358,1.9090099570196395
1629,-0.2492996761227933,-0.24941982211239772,2.232220850027279,-0.10004412881180919,-402.2484341146937,216.89387094870358,1.9090099570196395,16.29,2.232325167870463,-0.10004606345751355,-402.3688950932459,217.16952916391193,1.9080095064774496
1630,-0.24941982211239772,-0.24953976679159165,2.232325167870463,-0.10004606345751355,-402.3688950932459,217.16952916391193,1.9080095064774496,16.3,2.2324289739039873,-0.10004798600106682,-402.4890812086987,217.44530741391964,1.9070090366514374
1631,-0.24953976679159165,-0.2496595098643269,2.2324289739039873,-0.10004798600106682,-402.4890812086987,217.44530741391964,1.9070090366514374,16.31,2.2325322700846035,-0.10004989647952738,-402.60899233130584,217.7212054285707,1.9060085476578879
1632,-0.2496595098643269,-0.24977905103455533,2.2325322700846035,-0.10004989647952738,-402.60899233130584,217.7212054285707,1.9060085476578879,16.32,2.232635058369579,-0.1000517949290129,-402.72862833163117,217.99722293752708,1.905008039612342
1633,-0.24977905103455533,-0.24989839000622865,2.232635058369579,-0.1000517949290129,-402.72862833163117,217.99722293752708,1.905008039612342,16.330000000000002,2.232737340716695,-0.10005368138470037,-402.84798908054864,218.27335967026906,1.9040075126295963
1634,-0.24989839000622865,-0.2500175264832988,2.232737340716695,-0.10005368138470037,-402.84798908054864,218.27335967026906,1.9040075126295963,16.34,2.232839119084248,-0.10005555588082617,-402.9670744492426,218.54961535609533,1.903006966823701
1635,-0.2500175264832988,-0.2501364601697175,2.232839119084248,-0.10005555588082617,-402.9670744492426,218.54961535609533,1.903006966823701,16.35,2.23294039543105,-0.10005741845068594,-403.08588430920764,218.82598972412254,1.9020064023079633
1636,-0.2501364601697175,-0.2502551907694366,2.23294039543105,-0.10005741845068594,-403.08588430920764,218.82598972412254,1.9020064023079633,16.36,2.233041171716426,-0.1000592691266347,-403.20441853224844,219.1024825032859,1.9010058191949433
1637,-0.2502551907694366,-0.2503737179864078,2.233041171716426,-0.1000592691266347,-403.20441853224844,219.1024825032859,1.9010058191949433,16.37,2.233141449900218,-0.10006110794008675,-403.32267699048003,219.37909342233846,1.900005217596459
1638,-0.2503737179864078,-0.2504920415245831,2.233141449900218,-0.10006110794008675,-403.32267699048003,219.37909342233846,1.900005217596459,16.38,2.2332412319427806,-0.10006293492151577,-403.4406595563276,219.65582220985198,1.899004597623581
1639,-0.2504920415245831,-0.2506101610879142,2.2332412319427806,-0.10006293492151577,-403.4406595563276,219.65582220985198,1.899004597623581,16.39,2.2333405680068155,-0.10006474794634339,-403.5583639027516,219.9326697992782,1.898003962537633
1640,-0.2506101610879142,-0.25072807638035294,2.2333405680068155,-0.10006474794634339,-403.5583639027516,219.9326697992782,1.898003962537633,16.4,2.2334393540515016,-0.1000665518770494,-403.67579470522344,220.209633289246,1.897003305600784
1641,-0.25072807638035294,-0.25084578710585115,2.2334393540515016,-0.1000665518770494,-403.67579470522344,220.209633289246,1.897003305600784,16.41,2.233537649894549,-0.1000683442108828,-403.79294917669534,220.48671386589132,1.896002630750735
1642,-0.25084578710585115,-0.2509632929683605,2.233537649894549,-0.1000683442108828,-403.79294917669534,220.48671386589132,1.896002630750735,16.42,2.233635457206868,-0.10007012500796736,-403.90982719672326,220.76391125409447,1.8950019380938166
1643,-0.2509632929683605,-0.251080593671833,2.233635457206868,-0.10007012500796736,-403.90982719672326,220.76391125409447,1.8950019380938166,16.43,2.2337327776593683,-0.1000718943284268,-404.02642864486313,221.04122517873603,1.8940012277363587
1644,-0.251080593671833,-0.2511976889202203,2.2337327776593683,-0.1000718943284268,-404.02642864486313,221.04122517873603,1.8940012277363587,16.44,2.233829612922959,-0.10007365223238483,-404.1427534006708,221.31865536469627,1.8930004997846925
1645,-0.2511976889202203,-0.2513145784174744,2.233829612922959,-0.10007365223238483,-404.1427534006708,221.31865536469627,1.8930004997846925,16.45,2.233925964668551,-0.10007539877996524,-404.2588013437024,221.59620153685577,1.8919997543451479
1646,-0.2513145784174744,-0.25143126186754694,2.233925964668551,-0.10007539877996524,-404.2588013437024,221.59620153685577,1.8919997543451479,16.46,2.234021834567053,-0.10007713403129175,-404.3745723535136,221.87386342009478,1.890998991524056
1647,-0.25143126186754694,-0.25154773897438976,2.234021834567053,-0.10007713403129175,-404.3745723535136,221.87386342009478,1.890998991524056,16.47,2.2341172242893754,-0.10007885804648807,-404.4900663096605,222.15164073929387,1.8899982114277465
1648,-0.25154773897438976,-0.2516640094419547,2.2341172242893754,-0.10007885804648807,-404.4900663096605,222.15164073929387,1.8899982114277465,16.48,2.2342121355064277,-0.10008057088567796,-404.60528309169905,222.4295332193334,1.8889974141625507
1649,-0.2516640094419547,-0.2517800729741935,2.2342121355064277,-0.10008057088567796,-404.60528309169905,222.4295332193334,1.8889974141625507,16.490000000000002,2.23430656988912,-0.10008227260898517,-404.7202225791851,222.70754058509365,1.8879965998347992
1650,-0.2517800729741935,-0.25189592927505816,2.23430656988912,-0.10008227260898517,-404.7202225791851,222.70754058509365,1.8879965998347992,16.5,2.2344005291083615,-0.1000839632765334,-404.8348846516746,222.98566256145526,1.8869957685508216
1651,-0.25189592927505816,-0.2520115780485002,2.2344005291083615,-0.1000839632765334,-404.8348846516746,222.98566256145526,1.8869957685508216,16.51,2.2344940148350623,-0.10008564294844643,-404.9492691887235,223.26389887329844,1.8859949204169497
1652,-0.2520115780485002,-0.25212701899847173,2.2344940148350623,-0.10008564294844643,-404.9492691887235,223.26389887329844,1.8859949204169497,16.52,2.234587028740132,-0.10008731168484797,-405.06337606988774,223.5422492455038,1.8849940555395128
1653,-0.25212701899847173,-0.25224225182892435,2.234587028740132,-0.10008731168484797,-405.06337606988774,223.5422492455038,1.8849940555395128,16.53,2.2346795724944806,-0.10008896954586177,-405.1772051747232,223.82071340295155,1.8839931740248423
1654,-0.25224225182892435,-0.25235727624380994,2.2346795724944806,-0.10008896954586177,-405.1772051747232,223.82071340295155,1.8839931740248423,16.54,2.234771647769018,-0.10009061659161157,-405.29075638278596,224.09929107052233,1.8829922759792683
1655,-0.25235727624380994,-0.2524720919470804,2.234771647769018,-0.10009061659161157,-405.29075638278596,224.09929107052233,1.8829922759792683,16.55,2.2348632562346533,-0.1000922528822211,-405.40402957363176,224.37798197309633,1.8819913615091215
1656,-0.2524720919470804,-0.2525866986426874,2.2348632562346533,-0.1000922528822211,-405.40402957363176,224.37798197309633,1.8819913615091215,16.56,2.2349543995622967,-0.10009387847781409,-405.51702462681664,224.65678583555416,1.8809904307207321
1657,-0.2525866986426874,-0.25270109603458285,2.2349543995622967,-0.10009387847781409,-405.51702462681664,224.65678583555416,1.8809904307207321,16.57,2.235045079422858,-0.10009549343851429,-405.6297414218965,224.93570238277619,1.879989483720431
1658,-0.25270109603458285,-0.2528152838267184,2.235045079422858,-0.10009549343851429,-405.6297414218965,224.93570238277619,1.879989483720431,16.580000000000002,2.2351352974872465,-0.10009709782444544,-405.74217983842726,225.2147313396427,1.878988520614549
1659,-0.2528152838267184,-0.2529292617230461,2.2351352974872465,-0.10009709782444544,-405.74217983842726,225.2147313396427,1.878988520614549,16.59,2.2352250554263726,-0.10009869169573127,-405.85433975596493,225.49387243103428,1.8779875415094156
1660,-0.2529292617230461,-0.25304302942751755,2.2352250554263726,-0.10009869169573127,-405.85433975596493,225.49387243103428,1.8779875415094156,16.6,2.2353143548579535,-0.10010027509159518,-405.96622105497363,225.77312538170855,1.8769865465120121
1661,-0.25304302942751755,-0.2531565866440847,2.2353143548579535,-0.10010027509159518,-405.96622105497363,225.77312538170855,1.8769865465120121,16.61,2.2354031972883175,-0.10010184800749364,-406.07782361781966,226.05248991616665,1.8759855357306807
1662,-0.2531565866440847,-0.2532699330766992,2.2354031972883175,-0.10010184800749364,-406.07782361781966,226.05248991616665,1.8759855357306807,16.62,2.235491584344505,-0.10010341048631333,-406.18914732480795,226.33196575918765,1.874984509272288
1663,-0.2532699330766992,-0.25338306842931313,2.235491584344505,-0.10010341048631333,-406.18914732480795,226.33196575918765,1.874984509272288,16.63,2.2355795176616193,-0.10010496257410878,-406.3001920561059,226.6115526355696,1.873983467243602
1664,-0.25338306842931313,-0.25349599240587795,2.2355795176616193,-0.10010496257410878,-406.3001920561059,226.6115526355696,1.873983467243602,16.64,2.235666998874763,-0.10010650431693457,-406.41095769188087,226.8912502701102,1.872982409751391
1665,-0.25349599240587795,-0.2536087047103458,2.235666998874763,-0.10010650431693457,-406.41095769188087,226.8912502701102,1.872982409751391,16.65,2.2357540296190392,-0.10010803576084526,-406.5214441123002,227.17105838760747,1.8719813369024227
1666,-0.2536087047103458,-0.25372120504666834,2.2357540296190392,-0.10010803576084526,-406.5214441123002,227.17105838760747,1.8719813369024227,16.66,2.235840611529551,-0.1001095569518954,-406.6316511975312,227.45097671285922,1.8709802488034657
1667,-0.25372120504666834,-0.2538334931187974,2.235840611529551,-0.1001095569518954,-406.6316511975312,227.45097671285922,1.8709802488034657,16.67,2.2359267462414016,-0.10011106793613953,-406.74157882774125,227.73100497066315,1.8699791455612884
1668,-0.2538334931187974,-0.25394556863068474,2.2359267462414016,-0.10011106793613953,-406.74157882774125,227.73100497066315,1.8699791455612884,16.68,2.2360124353896937,-0.1001125687596322,-406.8512268830977,228.01114288581735,1.8689780272826584
1669,-0.25394556863068474,-0.25405743128628216,2.2360124353896937,-0.1001125687596322,-406.8512268830977,228.01114288581735,1.8689780272826584,16.69,2.2360976806095305,-0.100114059468428,-406.9605952437679,228.29139018311946,1.8679768940743444
1670,-0.25405743128628216,-0.2541690807895416,2.2360976806095305,-0.100114059468428,-406.9605952437679,228.29139018311946,1.8679768940743444,16.7,2.236182483536015,-0.10011554010858147,-407.06968378991917,228.57174658736758,1.8669757460431138
1671,-0.2541690807895416,-0.2542805168444148,2.236182483536015,-0.10011554010858147,-407.06968378991917,228.57174658736758,1.8669757460431138,16.71,2.236266845880024,-0.10011701073196726,-407.17849240406844,228.8522118222274,1.8659745832887276
1672,-0.2542805168444148,-0.25439173915485347,2.236266845880024,-0.10011701073196726,-407.17849240406844,228.8522118222274,1.8659745832887276,16.72,2.2363507697218683,-0.10011847141883584,-407.28702098018755,229.13278560584575,1.864973405876777
1673,-0.25439173915485347,-0.25450274742480955,2.2363507697218683,-0.10011847141883584,-407.28702098018755,229.13278560584575,1.864973405876777,16.73,2.2364342568485527,-0.1001199222269092,-407.3952694031539,229.41346766075114,1.8639722138999821
1674,-0.25450274742480955,-0.2546135413582348,2.2364342568485527,-0.1001199222269092,-407.3952694031539,229.41346766075114,1.8639722138999821,16.740000000000002,2.2365173089896797,-0.10012136320950027,-407.5032375560651,229.69425771032957,1.8629710074563712
1675,-0.2546135413582348,-0.25472412065908107,2.2365173089896797,-0.10012136320950027,-407.5032375560651,229.69425771032957,1.8629710074563712,16.75,2.236599927874851,-0.10012279441992197,-407.61092532201843,229.97515547796735,1.8619697866439717
1676,-0.25472412065908107,-0.25483448503130013,2.236599927874851,-0.10012279441992197,-407.61092532201843,229.97515547796735,1.8619697866439717,16.76,2.2366821152336698,-0.10012421591148724,-407.7183325841115,230.25616068705037,1.860968551560813
1677,-0.25483448503130013,-0.25494463417884383,2.2366821152336698,-0.10012421591148724,-407.7183325841115,230.25616068705037,1.860968551560813,16.77,2.2367638727957373,-0.10012562773750902,-407.8254592254418,230.53727306096496,1.8599673023049221
